Actual_Rewards,Predicted_Rewards
3.2760935109108686,-1073741827.582
2.702935063280165,-1073741826.207
2.912983737885952,-1073741826.888
3.120694123208523,-1073741826.983
3.030620239675045,-1073741827.512
3.1077480986714363,-1073741827.29
3.114857792854309,-1073741827.2940001
2.7642911076545715,-1073741826.546
2.743845548480749,-1073741827.385
3.1715449169278145,-1073741826.956
3.3468429874628782,-1073741827.1460001
2.8301329649984837,-1073741827.036
3.2456882521510124,-1073741827.111
2.867529474198818,-1073741826.702
3.439984545111656,-1073741827.511
2.3594312965869904,-1073741827.194
2.8218941781669855,-1073741826.796
2.9857243597507477,-1073741827.323
3.087786533869803,-1073741827.29
3.0316344387829304,-1073741825.89
2.7878246922045946,-1073741827.108
2.7855802047997713,-1073741826.5640001
3.194117683917284,-1073741827.342
3.315783206373453,-1073741827.352
2.8976494232192636,-1073741827.006
2.964797457680106,-1073741827.543
3.3816923797130585,-1073741827.19
2.9508957862854004,-3.238999955356121
3.2842344269156456,-1073741827.355
3.008032824844122,-1073741827.1000001
2.8755617206916213,-1073741826.734
2.941136870533228,-1073741827.027
2.97232336550951,-1073741826.928
3.0712398812174797,-1073741827.069
3.1332559660077095,-3.2819999866187572
3.169786013662815,-1073741827.234
3.226785644888878,-1073741827.3799999
2.636448273435235,-1073741827.125
3.2753155790269375,-1073741827.537
2.997842527925968,-1073741826.725
2.9289527516812086,-1073741827.014
3.0441695041954517,-1073741827.142
2.9706451036036015,-1073741827.269
2.878670707345009,-1073741826.9259999
3.312580566853285,-1073741827.806
2.807517083361745,-1073741826.925
2.8301593996584415,-1073741827.106
2.7993337167426944,-1073741826.992
3.0814782977104187,-3.667999994009733
3.038562150672078,-1073741827.321
2.5045021837577224,-1073741826.894
2.9973602928221226,-1073741826.976
3.0392762618139386,-1073741827.504
2.7934296894818544,-1073741826.7380002
3.2506679370999336,-1073741827.374
3.0497377905994654,-1073741826.55
3.193119805539027,-3.59699996560812
3.428083259612322,-1073741826.9720001
2.9158950322307646,-1073741827.052
3.37079943343997,-3.7880000472068787
2.5205507304053754,-1073741826.656
2.938837630674243,-1073741827.569
3.464203031733632,-1073741828.3
