Actual_Rewards,Predicted_Rewards
0.6925267904756389,-1.424499973654747
1.705853932729185,-2.7353999614715576
1.4793135132211164,-2.1274000108242035
1.2479004380734833,-2.0573999881744385
1.3578720452738573,-2.7075999975204468
1.4863356221591306,-3.1201000213623047
1.4444658498767255,-1.7134999781847
1.0298606079528094,-2.8432000279426575
1.0787214969289043,-1.944300040602684
1.3501007974353578,-2.11039999127388
1.6595319214998239,-3.190000057220459
1.1678269003064559,-1.4462000280618668
1.8764126163696802,-3.829199969768524
1.1617148115876834,-2.1524999737739563
1.599497934678325,-2.7434000372886658
0.9272477729528978,-1.139099970459938
1.1554748280775005,-2.0687999725341797
1.3769515786894932,-2.9623000025749207
1.7821662674484773,-2.1467999815940857
1.0651679691817137,-2.6274999901652336
1.9820849881702418,-2.4662000238895416
1.200765522922303,-1.5170999765396118
1.4650238034438088,-1.720300018787384
1.0655827178830288,-1.282800018787384
1.4917695207919455,-2.3216000497341156
1.6664969756759729,-2.0701999366283417
1.2896590250909603,-2.6713999807834625
1.4529867322664132,-1.6584000289440155
1.1557690589946115,-2.7345000207424164
1.09505181935289,-1.323400005698204
1.1669141266541017,-1.577499970793724
1.2658572176719005,-1.3191999942064285
1.8413988983907268,-2.4522999972105026
1.170443542468813,-2.5382000207901
2.27100256680988,-3.8673999905586243
1.6781533412348486,-2.1178999841213226
1.0674843737954058,-1.5129000097513199
1.4620116086493242,-2.9193000197410583
1.2659184471033484,-2.1488999724388123
1.2476832692613244,-2.46150004863739
1.4602175578045113,-2.758700042963028
1.5342731947849186,-2.108100026845932
1.327047570783749,-2.3011999875307083
1.2702298238889242,-1.8239000141620636
1.1322169939526179,-1.452200025320053
1.1338679812827428,-1.3443999886512756
1.1585196911651492,-1.6377999782562256
1.2797644225641909,-2.4216000139713287
1.3175988557767724,-2.0585000067949295
1.3584469231140497,-1.6142999976873398
1.296253866800496,-1.7152000069618225
0.7663258994542814,-1.218899980187416
1.7913187603239489,-2.382300019264221
1.440595593072349,-2.079399984329939
1.123659571320685,-1.4272000193595886
1.3481885362457682,-1.4006000012159348
1.1869994986647971,-1.987899973988533
1.7417920785185532,-2.3605999797582626
1.531153942715062,-3.234100043773651
1.4062152044665122,-2.547199994325638
1.1450875651491226,-1.8955999836325645
1.774874703058452,-2.301699995994568
1.0020950977871714,-1.722000002861023
0.86874344625104,-1.6111000180244446
1.25601420019421,-1.4673999547958374
1.7766992519038598,-2.4140000343322754
1.7577392023484308,-2.224599987268448
1.0117400297656058,-2.6707000136375427
1.1822288749291932,-2.0049000084400177
1.3108640238115576,-2.8661999702453613
1.7981618958547552,-2.919499933719635
1.6002506449454832,-1.8213000297546387
1.2349046418766654,-2.0970999859273434
1.7229510531626024,-2.674699991941452
1.0899555067314661,-2.944499969482422
1.2882840696388103,-1.627599984407425
1.6489859053634033,-2.4918000400066376
1.575869533228425,-3.2454999685287476
0.9875819270868545,-2.5328000485897064
1.0528407015664567,-1.5948000103235245
1.4853547301400012,-1.8951999843120575
1.914834604737004,-2.977199971675873
1.198871271748858,-1.8524999916553497
0.8310030442828189,-1.3143000155687332
0.714218033568613,-1.116200014948845
1.9118335052711812,-2.31810000538826
1.1816112735568338,-1.8178999871015549
1.5335183865511846,-2.7195999920368195
1.2052384470303559,-1.6439999788999557
1.7971063424408338,-2.8513000309467316
1.3028696554124317,-1.7680000066757202
1.4039647504811168,-2.3977999687194824
1.6887430532153513,-2.7324000000953674
1.1686928827682797,-1.5899000316858292
0.6001791257209057,-0.7584000006318092
1.31918700366538,-2.7881999760866165
1.795668856061801,-2.523700013756752
0.9195421951803132,-1.688400000333786
1.490875668733108,-1.9723999947309494
1.3017441712965603,-1.842000000178814
1.1247835461071238,-1.5161000415682793
1.5190097067253614,-2.758999988436699
1.0599722143262524,-2.16689994931221
1.2242551867296414,-1.7527000606060028
1.317289421555663,-2.0806999802589417
0.972001244616501,-1.6440000161528587
1.5104055743358848,-2.556600034236908
1.7141111614896085,-2.6814999729394913
1.023461657272124,-1.65420001745224
1.0324216264981678,-2.7579999566078186
1.8916682167977619,-2.855399966239929
1.741493269371611,-2.5056999921798706
1.6405509932237847,-2.586199939250946
1.8949829685750892,-2.345899999141693
1.3642105763112713,-2.4340999722480774
0.8732943973414355,-1.847000002861023
1.0563307067265597,-1.1811000108718872
1.6952638122986652,-2.1563000231981277
1.4673750424153997,-2.498300015926361
1.7743349753614974,-3.2842998802661896
1.366573544271884,-2.055099993944168
1.2780491460613843,-2.095599979162216
1.5791651097508204,-2.3153999596834183
0.9347736761283857,-1.0376999750733376
1.019055792745384,-1.8305999636650085
1.0710548918434144,-2.0391999781131744
1.2638505161116413,-1.568800002336502
1.130650933522651,-1.7311000376939774
1.6453070768869404,-2.130400002002716
1.203748083530142,-1.6978000104427338
0.669269720712546,-1.0924999713897705
1.5651652770024231,-2.0291999876499176
1.060664966202432,-1.8422000259160995
1.2455996117291408,-1.652999997138977
1.3282953566257711,-1.9071000069379807
1.5278564434949733,-2.6052999794483185
1.3372762386136476,-2.402200013399124
1.49325123857366,-2.4553000032901764
1.3374452499506018,-1.7772999852895737
1.531789510071577,-1.960099995136261
1.2254743019686427,-1.6270000040531158
1.4981127786162203,-2.1103000044822693
1.2576607204399088,-1.687600001692772
1.1321199458866853,-2.211000010371208
1.3647114120187434,-2.0479000359773636
1.166943127904238,-2.1230999678373337
1.675757791391793,-2.8621000051498413
1.6314027621295182,-2.781599998474121
1.345862428560747,-2.6401000022888184
1.6967692910164633,-2.6901000142097473
1.201412130640911,-2.5700999796390533
0.9369355205142905,-2.356400042772293
1.3914064670783963,-1.5761000514030457
1.4537311443995549,-1.775199979543686
1.6542107564919868,-1.9510000199079514
1.2657313086286137,-2.083400011062622
0.9237584252514421,-1.0094999745488167
1.5259929372386711,-2.1196999847888947
1.4566546600533803,-2.2218999713659286
1.3086977973851972,-2.0016999989748
0.8373219312592561,-1.8283999934792519
1.5020688627443732,-2.446299970149994
1.6209705830933965,-3.4166000187397003
0.7774030296960895,-1.478999987244606
1.053684069809082,-1.3874000161886215
1.0755079370126197,-1.7014999985694885
1.431130645870485,-2.1475000083446503
1.190445706316132,-1.3450999893248081
0.965503980338377,-1.5569999888539314
1.7535023608097804,-2.651099979877472
0.658165573184255,-1.2650000005960464
1.3750249430612078,-2.377699911594391
1.094271202995668,-1.5464999936521053
1.2090290742293095,-2.3275000154972076
1.1520177196770343,-1.6168000102043152
0.9748374436737997,-2.5625999569892883
1.5482680783856426,-1.9502000212669373
1.2575926862651154,-1.6581999957561493
1.4436944260329425,-1.821499988436699
1.6495702416424554,-2.864299952983856
1.2902010646076054,-2.713800013065338
1.6397707308226332,-2.143799990415573
1.5596740549261805,-1.8629000037908554
1.0746190567464189,-1.3981000036001205
1.8192830703638636,-3.1061999797821045
1.0764629047252168,-1.7726000249385834
1.55225359419013,-2.2930999994277954
1.1624369312990486,-1.4431999772787094
1.134195945293797,-1.782399982213974
1.3480477755069955,-2.846999943256378
1.1429723579419366,-1.597000002861023
1.4038845906928215,-2.0459000542759895
1.1846616322100216,-1.863400012254715
1.104037023860584,-1.875699982047081
1.6126100968998573,-2.7740000188350677
1.1597707652396523,-1.5430999845266342
0.7347885309409643,-0.900299996137619
1.355322748872337,-2.63250008225441
1.4614618745579826,-2.460599958896637
1.2882857533567105,-2.3979000449180603
1.330018058416941,-1.8700000047683716
1.3831113925645198,-2.1955000162124634
1.2062189200292777,-1.6528000384569168
1.4695280723615625,-2.168200045824051
1.1797666302930947,-1.9946000277996063
1.865346884012948,-2.5370999574661255
1.3332805317803058,-2.3228999972343445
1.7956898486669934,-2.737700045108795
1.1090273375966668,-1.4427000135183334
1.9298593306358836,-2.5558000206947327
1.137737325567132,-2.2158999890089035
1.1688364455970972,-2.0517999827861786
1.3430906120585986,-2.037600003182888
1.8946601029361825,-2.546200007200241
1.3977870659396108,-1.7915000021457672
1.3146314987306384,-1.8357999920845032
1.0921024401298758,-1.7601000368595123
0.8727659324122612,-1.6877000331878662
1.403665171385736,-1.938400000333786
1.425992731256152,-1.8235999941825867
1.2739032200844322,-2.07779997587204
1.4516874529147865,-2.850799947977066
0.841343805258066,-1.3151000067591667
1.1036059025599112,-1.8230999633669853
1.5063620524087635,-2.95339997112751
1.2690128709988862,-1.829699993133545
1.2407920001142374,-1.4909000247716904
1.4781970146565258,-2.197099983692169
1.3364377443134865,-2.0990999937057495
0.7705863379002861,-1.3815999925136566
1.348203148496585,-1.935999944806099
1.2114826342261447,-1.6496000289916992
1.9712143380570328,-2.243100017309189
1.7490413598278158,-2.904300093650818
1.175310910673283,-2.082399994134903
1.4167737185147582,-1.7158999741077423
1.5156612076226876,-1.8713000118732452
1.3586367183389472,-1.7578999772667885
1.1957868112382193,-1.2397999949753284
1.142048310468114,-2.084800034761429
1.065157610749358,-2.5336999893188477
1.9667794341315248,-2.9013999700546265
1.0704377651872377,-1.3968999832868576
1.5221118196564596,-2.268699988722801
1.0569441978301564,-2.0535999834537506
1.5790760267224344,-3.3359000086784363
1.0760603884545783,-1.1742999665439129
1.892622147562908,-3.146399974822998
1.319287803901456,-2.086900055408478
1.8228209414816912,-2.7279000282287598
1.2818598948965612,-2.378400057554245
1.5570347848933657,-1.9387000054121017
2.3193846754431147,-3.5257000029087067
1.7574993562957522,-2.542099967598915
1.4324826866490725,-3.782800078392029
0.9558269283641158,-1.3207000326365232
0.9902062324187592,-1.3926000148057938
1.1351946998367899,-1.3077999949455261
0.6516092671584387,-1.6735000014305115
1.126517637784688,-1.3906000182032585
1.0936128415152793,-1.978899970650673
1.1524711779467136,-1.5910999774932861
1.7725589476397055,-2.887600004673004
1.1704898931713759,-2.5973000526428223
1.5460946309868357,-2.2242000102996826
1.619347867778738,-2.7259000539779663
0.919571423445936,-1.3799999952316284
1.2384873341407765,-1.5175999701023102
1.5123473567469092,-1.6451999843120575
1.6960999522990676,-2.6133000254631042
1.3645765002768149,-2.1074000000953674
1.383824551445178,-1.7374000549316406
1.218777665185055,-2.031399965286255
1.0022501311851437,-1.4646999835968018
1.2404930018825113,-1.7626999914646149
1.6033964909410834,-1.8774999976158142
1.6175332712053312,-2.4530000388622284
0.9815022512327773,-1.926800012588501
0.8489517379532454,-1.7748000025749207
1.0917001141422356,-1.6193999648094177
1.0494575502761676,-1.8429000079631805
1.5715926158048248,-2.181500017642975
0.7993631904411689,-1.1149000376462936
1.5083027761189787,-2.1658999994397163
1.3548063103763182,-2.0225999653339386
1.2863902453217504,-2.4814999848604202
0.9975228561568075,-1.1226999908685684
1.0680442484597725,-1.537500023841858
0.9643161754195633,-1.2979000210762024
1.5432426509111765,-2.3192999958992004
1.2812352819187605,-1.6696999780833721
1.0987031325571086,-1.653499960899353
1.575916918501596,-3.6572999954223633
1.318231762310519,-2.8574999645352364
1.3643558976178642,-1.9709000140428543
1.5529148643888087,-2.0354000329971313
1.3082169529062562,-1.598700001835823
1.3548618784911934,-2.0705000162124634
1.0472889655468742,-1.3446000143885612
1.5116080435182302,-2.094600021839142
1.55424131395852,-2.5280999839305878
1.275184708973881,-1.46229999512434
1.6741393666925641,-1.7821999490261078
0.907511262669417,-1.8807999789714813
1.2343509122161143,-2.993800014257431
2.080057731198221,-2.7326000332832336
1.501182402805565,-2.295300006866455
1.1936630745866943,-1.5532000064849854
1.228041660383655,-2.8971999660134315
1.4031251115733525,-2.052299976348877
1.3838030410870326,-1.72639998793602
1.0734273947657957,-1.3327000327408314
1.565392981751485,-2.1094000339508057
1.276272657161347,-2.1585999876260757
1.0376396523594213,-1.1678999960422516
1.2314201523258759,-1.6564000248908997
0.7082911738209119,-1.572299987077713
1.1148747531779828,-1.8709000051021576
1.3061175246834626,-3.08419993519783
1.2626061036345495,-1.8017999678850174
1.351337422891911,-2.3755999505519867
1.1602564149103147,-1.6553000211715698
1.1338809250831052,-1.1964000016450882
1.7600805374588675,-2.423799991607666
1.223934214885987,-1.5225000232458115
1.3100075154172028,-2.2339000403881073
1.4810796422787718,-1.9584000408649445
1.1837807323095726,-2.6844999492168427
1.0908442947241355,-1.4950999915599823
1.6806620759058872,-1.8374999836087227
1.6572677904043067,-3.1231000125408173
1.2952548131828039,-1.9322999976575375
1.2050399949683557,-2.8115000128746033
1.75532025146725,-3.4514999985694885
0.9345016026612019,-1.0609999746084213
1.1651877406738755,-2.162499964237213
1.3661023365118674,-1.7251000106334686
1.0672666593045537,-2.0438999980688095
1.6777318729263104,-2.794299989938736
1.1569082707294223,-1.9023000001907349
1.2216499065364563,-1.7442999631166458
1.2766966771999642,-1.714500017464161
1.2352498770142593,-2.1663000136613846
1.378120114435581,-2.232699990272522
1.4871717056470293,-1.7887000143527985
1.8331677501957668,-2.6587000489234924
1.6692910521536248,-2.384100019931793
1.2070132121285415,-2.8817999958992004
1.5681334902592723,-2.24889999628067
1.1960682315803812,-1.2625999972224236
0.8801535112029243,-1.0481999963521957
1.2057602837477739,-1.367800012230873
1.3200537814366855,-1.4708000272512436
1.656848861575821,-2.5117999836802483
1.4114871631639294,-1.9363000094890594
0.9881886010876281,-1.6408999934792519
1.6785270880900724,-2.232399970293045
1.2098630658349872,-1.7110000178217888
1.2515136682687078,-1.8786000162363052
1.627533281930815,-1.9131000339984894
1.189462909386645,-1.756600022315979
0.7995790395819178,-1.3131999969482422
1.6661621986897828,-2.7481000423431396
1.7418375913229147,-2.3684999346733093
1.1997407950871122,-3.003100037574768
1.2158126705623915,-2.4481999576091766
1.3048050876025634,-2.1774000227451324
1.052771493894024,-1.1872000098228455
1.5464158476535024,-1.9089999943971634
1.4775049820833122,-2.544699966907501
1.3102615158636246,-2.291800022125244
1.3535494761504585,-2.37990003824234
0.8729193731286191,-1.2342000007629395
1.7565147056463564,-2.627900004386902
1.0624935909633462,-1.4319999814033508
0.842965031258885,-0.9575000032782555
1.3354451189301244,-1.5718999728560448
1.275696020489703,-2.1581000089645386
